date,snowfall_cm,slr,temp_max,temp_min,humidity_avg
2000-01-04,0.71,11.4,-0.2,-7.6,80.6
2000-01-05,0.39,10.8,0.0,-6.5,84.5
2000-01-06,1.38,9.8,1.2,-3.7,93.4
2000-01-07,0.19,12.9,2.0,-4.0,85.4
2000-01-08,0.00,0,1.9,-2.1,74.6
2000-01-09,0.00,0,-2.3,-5.6,78.8
2000-01-10,0.12,13.2,-2.4,-6.0,78.0
2000-01-11,0.12,9.9,-1.1,-3.8,83.1
2000-01-12,0.00,0,-1.1,-5.0,84.7
2000-01-13,0.11,14.0,-3.9,-7.8,91.6
2000-01-14,0.14,17.1,-3.6,-8.1,87.8
2000-01-15,0.00,0,1.4,-3.0,85.9
2000-01-16,1.03,10.7,3.3,-3.7,88.0
2000-01-17,0.71,14.2,-2.4,-5.1,83.1
2000-01-18,0.74,13.8,-2.8,-6.9,83.9
2000-01-19,1.86,12.1,-1.1,-6.8,91.8
2000-01-20,0.12,20.5,-6.3,-13.7,83.8
2000-01-21,0.00,0,-11.2,-14.6,58.6
2000-01-22,0.00,0,-10.3,-14.1,75.5
2000-01-23,1.15,17.7,-5.8,-11.0,88.8
2000-01-24,0.64,12.1,-1.5,-5.8,90.7
2000-01-25,0.15,9.6,2.2,-0.9,76.7
2000-01-26,0.08,10.8,0.6,-4.9,81.7
2000-01-27,0.81,15.1,-4.0,-9.4,89.4
2000-01-28,1.57,16.8,-6.4,-10.3,87.0
2000-01-29,10.67,12.1,-2.7,-6.8,99.4
2000-01-30,0.82,18.7,-6.5,-13.2,85.6
2000-01-31,0.36,20.8,-7.8,-13.0,73.1
2000-02-01,2.47,20.7,-8.3,-11.1,79.9
2000-02-02,4.72,20.6,-8.8,-12.8,89.1
2000-02-03,2.11,15.4,-4.0,-8.6,83.2
2000-02-04,0.32,11.4,-1.2,-6.0,81.6
2000-02-05,1.21,12.5,4.5,-6.3,88.7
2000-02-06,0.31,8.9,2.0,-3.1,80.0
2000-02-07,1.62,9.5,-0.1,-3.8,93.4
2000-02-08,0.00,0,-1.4,-6.0,83.0
2000-02-09,0.00,0,-4.4,-8.3,75.8
2000-02-10,0.45,8.7,-0.1,-4.7,83.5
2000-02-11,0.00,0,-1.3,-5.0,72.1
2000-02-12,4.57,10.5,-0.4,-5.2,98.4
2000-02-13,0.31,15.3,-3.4,-6.7,86.0
2000-02-14,0.73,18.8,-4.5,-9.8,78.2
2000-02-15,0.94,17.9,-4.1,-9.1,88.7
2000-02-16,0.00,0,-3.4,-8.4,79.2
2000-02-17,1.15,16.7,-5.4,-9.1,88.9
2000-02-18,0.00,0,-4.3,-9.5,78.8
2000-02-19,0.00,0,-5.9,-8.7,75.6
2000-02-20,0.40,17.0,-4.3,-9.4,80.0
2000-02-21,0.00,0,-5.3,-10.9,73.9
2000-02-22,0.35,19.6,-4.4,-10.1,84.6
2000-02-23,2.33,16.1,-3.9,-7.6,86.8
2000-02-24,8.17,16.0,-6.8,-8.9,96.6
2000-02-25,0.00,0,-3.9,-7.5,86.8
2000-02-26,0.00,0,-0.4,-5.4,76.9
2000-02-27,0.85,10.6,1.4,-3.7,93.5
2000-02-28,1.85,9.0,0.0,-4.0,85.7
2000-02-29,1.27,11.0,-0.4,-4.8,83.9
2000-03-01,0.50,16.1,-2.0,-8.5,86.6
2000-03-02,0.54,21.2,-5.1,-11.1,72.1
2000-03-03,9.12,20.4,-8.6,-12.8,86.6
2000-03-04,0.51,22.2,-6.9,-13.5,81.0
2000-03-05,5.46,19.2,-5.7,-13.4,71.6
2000-03-06,1.30,13.0,1.8,-6.3,88.0
2000-03-07,0.57,12.0,-1.9,-9.5,82.9
2000-03-08,0.36,18.3,-4.5,-10.7,77.5
2000-03-09,0.70,19.0,-5.0,-9.9,78.3
2000-03-10,0.00,0,-3.5,-10.6,80.8
2000-03-11,0.00,0,-6.1,-11.3,60.8
2000-03-12,0.10,14.7,-1.4,-6.1,49.0
2000-03-13,1.03,14.1,1.1,-5.2,75.8
2000-03-14,0.00,0,-2.3,-9.1,68.3
2000-03-15,0.00,0,-4.3,-8.7,72.4
2000-03-16,0.28,15.6,-4.3,-8.0,73.6
2000-03-17,1.30,11.9,0.4,-6.9,87.1
2000-03-18,0.00,0,-0.5,-4.9,67.0
2000-03-19,0.00,0,4.3,-2.3,58.3
2000-03-20,0.20,9.0,3.3,-3.7,73.2
2000-03-21,0.09,11.8,0.6,-8.2,73.0
2000-03-22,0.31,15.4,-1.5,-8.8,69.9
2000-03-23,0.00,0,-3.5,-7.5,74.6
2000-03-24,0.00,0,-1.7,-8.1,75.1
2000-03-25,1.24,17.7,-2.4,-7.2,67.9
2000-03-26,1.90,15.6,-5.0,-9.9,88.5
2000-03-27,0.00,0,-3.9,-8.0,50.2
2000-03-28,0.44,10.5,0.2,-5.5,61.7
2000-03-29,0.07,9.8,5.5,-1.5,87.5
2000-03-30,0.00,0,5.3,-1.2,76.6
2000-03-31,2.50,9.4,2.0,-8.9,90.1
2000-04-01,0.00,0,-5.7,-10.6,56.1
2000-04-02,5.09,20.9,-6.7,-10.9,72.7
2000-04-03,23.07,17.0,-6.9,-10.4,96.0
2000-04-04,10.04,17.6,-7.9,-12.2,95.3
2000-04-05,0.48,17.1,-4.2,-11.0,82.7
2000-04-06,0.09,16.3,-1.5,-6.0,70.1
2000-04-07,0.00,0,0.5,-4.9,56.0
2000-04-08,0.00,0,3.1,-3.3,55.6
2000-04-09,0.00,0,6.0,-0.9,65.1
2000-04-10,0.00,0,4.0,0.0,67.4
2000-04-11,0.00,0,4.0,-1.7,73.6
2000-04-12,0.29,9.6,1.4,-3.4,92.6
2000-04-13,7.53,10.0,-0.1,-3.0,97.7
2000-04-14,1.00,10.2,-1.0,-2.5,100.0
2000-04-15,5.27,8.9,-0.2,-2.4,100.0
2000-04-16,18.81,11.2,-0.5,-3.2,99.3
2000-04-17,-1,-1,3.3,-2.5,93.8
2000-04-18,0.00,0,5.1,1.1,82.2
2000-04-19,0.00,0,6.8,-0.2,73.6
2000-04-20,0.00,0,7.1,2.1,74.8
2000-04-21,-1,-1,7.3,2.4,89.1
2000-04-22,0.00,0,7.8,2.0,72.4
2000-04-23,-1,-1,3.5,0.9,99.6
2000-04-24,-1,-1,4.5,-0.4,92.6
2000-04-25,-1,-1,6.0,-1.2,79.0
2000-04-26,4.73,11.4,2.1,-3.4,69.5
2000-04-27,4.01,9.6,3.8,-2.6,99.7
2000-04-28,0.00,0,6.4,4.0,94.8
2000-04-29,-1,-1,15.8,1.2,82.5
2000-04-30,-1,-1,6.5,-0.1,87.3
