date,snowfall_cm,slr,temp_max,temp_min,humidity_avg
1996-01-18,0.00,0,-3.1,-10.9,91.6
1996-01-19,0.00,0,-8.5,-9.9,90.9
1996-01-20,0.00,0,-5.6,-9.4,91.3
1996-01-21,0.00,0,-3.3,-7.1,93.5
1996-01-22,0.00,0,-4.3,-7.1,78.5
1996-01-23,0.00,0,0.0,-12.0,68.1
1996-01-24,0.00,0,-10.6,-14.7,88.0
1996-01-25,0.00,0,-6.2,-14.5,65.9
1996-01-26,0.00,0,-4.9,-9.2,38.7
1996-01-27,0.00,0,-2.6,-8.0,80.5
1996-01-28,0.00,0,-0.2,-3.7,78.5
1996-01-29,0.00,0,-0.3,-5.4,59.0
1996-01-30,0.00,0,-0.8,-7.4,78.6
1996-01-31,0.00,0,-4.5,-10.9,76.8
1996-02-01,0.58,15.0,-2.8,-10.1,86.6
1996-02-02,0.37,18.6,-7.5,-9.2,89.4
1996-02-03,0.09,16.6,-4.5,-11.7,79.9
1996-02-04,0.00,0,-12.3,-16.7,56.6
1996-02-05,0.00,0,-10.2,-17.9,52.0
1996-02-06,0.00,0,-12.9,-17.3,73.9
1996-02-07,1.18,29.6,-5.1,-18.7,78.4
1996-02-08,7.36,29.4,-15.7,-19.5,82.7
1996-02-09,3.48,29.5,-16.1,-18.1,83.0
1996-02-10,1.92,26.7,-13.6,-16.7,85.3
1996-02-11,0.68,26.2,-13.6,-15.4,85.5
1996-02-12,1.04,27.1,-13.0,-16.7,85.2
1996-02-13,0.00,0,-6.8,-14.7,87.8
1996-02-14,2.54,16.0,-4.8,-8.2,80.3
1996-02-15,0.64,12.9,-1.5,-5.4,84.6
1996-02-16,3.75,20.4,-4.7,-20.1,85.3
1996-02-17,0.00,0,-12.2,-20.4,69.4
1996-02-18,2.80,28.8,-7.9,-17.7,77.7
1996-02-19,0.26,27.9,-9.9,-16.0,87.0
1996-02-20,0.00,0,-6.2,-9.9,81.5
1996-02-21,0.00,0,-5.5,-12.6,74.7
1996-02-22,0.00,0,-4.3,-12.6,80.8
1996-02-23,0.00,0,-2.0,-10.8,83.5
1996-02-24,0.00,0,-5.3,-9.6,86.8
1996-02-25,2.03,18.4,-7.9,-9.5,90.5
1996-02-26,3.74,17.1,-4.2,-8.0,90.8
1996-02-27,1.57,13.8,-3.0,-8.3,78.0
1996-02-28,5.42,15.0,-3.7,-9.4,72.6
1996-02-29,0.72,14.4,-4.5,-7.1,81.4
1996-03-01,0.00,0,-2.6,-7.6,78.6
1996-03-02,0.00,0,-3.4,-6.9,77.3
1996-03-03,0.00,0,0.0,-3.1,86.4
1996-03-04,0.20,13.0,1.7,-4.9,79.8
1996-03-05,0.00,0,-1.7,-5.2,80.1
1996-03-06,0.00,0,-0.9,-6.2,78.4
1996-03-07,0.00,0,2.7,-4.7,77.8
1996-03-08,0.00,0,4.4,-0.2,77.6
1996-03-09,0.00,0,5.1,-3.1,67.7
1996-03-10,0.00,0,0.1,-6.7,74.9
1996-03-11,0.00,0,-2.5,-12.0,77.8
1996-03-12,0.00,0,-5.3,-11.8,82.0
1996-03-13,1.75,19.6,-7.7,-11.3,90.5
1996-03-14,0.19,18.5,-6.3,-9.6,91.4
1996-03-15,0.97,19.3,-5.5,-9.9,87.2
1996-03-16,0.18,18.4,-6.5,-8.8,92.4
1996-03-17,0.29,14.5,-4.2,-7.1,84.5
1996-03-18,0.00,0,1.3,-5.9,52.1
1996-03-19,0.00,0,1.2,-4.0,46.0
1996-03-20,0.40,14.4,-2.2,-7.5,83.4
1996-03-21,0.00,0,-6.1,-9.7,88.4
1996-03-22,0.00,0,-0.6,-7.5,46.8
1996-03-23,0.00,0,-2.3,-9.3,75.5
1996-03-24,0.00,0,-1.9,-9.1,75.5
1996-03-25,0.88,19.7,-0.6,-11.0,66.3
1996-03-26,0.11,17.9,-5.4,-10.3,73.4
1996-03-27,0.64,16.0,-2.3,-7.2,73.1
1996-03-28,2.41,15.8,-0.7,-7.4,73.0
1996-03-29,0.45,17.4,-5.0,-10.2,73.9
1996-03-30,0.46,18.6,-4.5,-9.1,66.4
1996-03-31,6.59,16.4,-5.8,-9.5,92.1
1996-04-01,3.57,17.1,-6.6,-10.4,91.1
1996-04-02,0.00,0,-3.9,-8.7,75.2
1996-04-03,0.00,0,3.3,-2.8,54.8
1996-04-04,0.00,0,5.3,-2.8,51.7
1996-04-05,0.00,0,4.5,-2.1,44.4
1996-04-06,0.00,0,6.8,-0.9,34.3
1996-04-07,0.00,0,8.0,0.8,45.4
1996-04-08,0.00,0,8.3,2.0,47.9
1996-04-09,0.00,0,7.1,-4.3,59.3
1996-04-10,0.34,17.9,-2.2,-11.4,64.1
1996-04-11,0.00,0,-3.7,-10.0,54.3
1996-04-12,0.00,0,0.5,-7.2,36.9
1996-04-13,0.00,0,6.1,-5.2,39.4
1996-04-14,0.00,0,3.9,-3.4,59.2
1996-04-15,0.00,0,3.8,-1.8,42.1
1996-04-16,0.00,0,7.4,2.0,53.6
1996-04-17,0.00,0,10.9,3.3,64.6
1996-04-18,0.00,0,10.5,1.4,59.9
1996-04-19,-1,-1,5.1,-0.3,86.2
1996-04-20,0.00,0,8.1,1.7,66.0
1996-04-21,0.00,0,7.0,0.6,82.6
1996-04-22,4.08,9.5,3.5,-2.1,78.2
1996-04-23,6.04,10.1,-1.0,-3.7,96.6
1996-04-24,10.31,12.8,-3.0,-4.8,95.6
1996-04-25,2.71,10.1,-0.2,-3.9,97.6
1996-04-26,0.00,0,4.9,0.0,78.6
1996-04-27,0.00,0,5.6,0.7,84.6
1996-04-28,0.21,9.4,1.0,-7.3,70.5
1996-04-29,0.00,0,0.7,-5.6,55.5
1996-04-30,1.37,13.6,0.9,-4.9,78.3
